C,SETP.WORLD,DVD_DUDETAILSUMMARY,AEMO,PUBLIC,2024/09/08,20:35:17,001725791717962,MONTHLY_ARCHIVE,001725791717962
I,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,DUID,START_DATE,END_DATE,DISPATCHTYPE,CONNECTIONPOINTID,REGIONID,STATIONID,PARTICIPANTID,LASTCHANGED,TRANSMISSIONLOSSFACTOR,STARTTYPE,DISTRIBUTIONLOSSFACTOR,MINIMUM_ENERGY_PRICE,MAXIMUM_ENERGY_PRICE,SCHEDULE_TYPE,MIN_RAMP_RATE_UP,MIN_RAMP_RATE_DOWN,MAX_RAMP_RATE_UP,MAX_RAMP_RATE_DOWN,IS_AGGREGATED,DISPATCHSUBTYPE,ADG_ID,LOAD_MINIMUM_ENERGY_PRICE,LOAD_MAXIMUM_ENERGY_PRICE,LOAD_MIN_RAMP_RATE_UP,LOAD_MIN_RAMP_RATE_DOWN,LOAD_MAX_RAMP_RATE_UP,LOAD_MAX_RAMP_RATE_DOWN,SECONDARY_TLF
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIONEER,"2023/07/01 00:00:00","2024/07/01 00:00:00",GENERATOR,QTVS,QLD1,PIONEER,PIONEER,"2024/06/24 11:16:44",0.9778,"NOT DISPATCHED",1,-977.8,16231.48,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PIONEER,"2024/07/01 00:00:00","2999/12/31 00:00:00",GENERATOR,QTVS,QLD1,PIONEER,PIONEER,"2024/06/24 11:16:44",0.9893,"NOT DISPATCHED",1,-989.3,17312.75,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLANECRK,"1999/09/16 00:00:00","2000/07/01 00:00:00",GENERATOR,QALC,QLD1,PLANECRK,CSENERGY,"2024/05/15 11:10:53",1.0346,"NOT DISPATCHED",1,-1034.6,5173,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLANECRK,"2000/07/01 00:00:00","2001/07/01 00:00:00",GENERATOR,QALC,QLD1,PLANECRK,CSENERGY,"2024/05/15 11:10:53",1.0486,"NOT DISPATCHED",1,-1048.6,5243,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLANECRK,"2001/07/01 00:00:00","2001/07/17 00:00:00",GENERATOR,QALC,QLD1,PLANECRK,CSENERGY,"2007/06/13 12:29:29",1.0399,"NOT DISPATCHED",1,-1039.9,5199.5,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLAYB-AG,"1999/05/26 00:00:00","1999/07/01 00:00:00",GENERATOR,SPSD1,SA1,PLAYF,COALCO,"2024/05/15 11:10:53",0.958,SLOW,1,-958,4790,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLAYB-AG,"1999/07/01 00:00:00","2000/02/15 00:00:00",GENERATOR,SPSD1,SA1,PLAYF,COALCO,"2024/05/31 15:19:26",0.9654,SLOW,1,-965.4,4827,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLAYB-AG,"2000/02/15 00:00:00","2000/07/01 00:00:00",GENERATOR,SPSD1,SA1,PLAYF,COALCO,"2024/05/31 15:19:26",0.9654,SLOW,1,-965.4,4827,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLAYB-AG,"2000/07/01 00:00:00","2001/07/01 00:00:00",GENERATOR,SPSD1,SA1,PLAYF,COALCO,"2024/05/31 15:19:26",0.9814,SLOW,1,-981.4,4907,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLAYB-AG,"2001/07/01 00:00:00","2002/04/01 00:00:00",GENERATOR,SPSD1,SA1,PLAYF,COALCO,"2024/05/31 15:19:26",0.9762,SLOW,1,-976.2,4881,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLAYB-AG,"2002/04/01 00:00:00","2002/07/01 00:00:00",GENERATOR,SPSD1,SA1,PLAYF,COALCO,"2024/05/31 15:19:26",0.9762,SLOW,1,-976.2,9762,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLAYB-AG,"2002/07/01 00:00:00","2003/07/01 00:00:00",GENERATOR,SPSD1,SA1,PLAYF,COALCO,"2024/05/31 15:19:26",0.9697,SLOW,1,-969.7,9697,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLAYB-AG,"2003/07/01 00:00:00","2004/01/22 00:00:00",GENERATOR,SPSD1,SA1,PLAYF,COALCO,"2024/05/31 15:19:26",0.9761,SLOW,1,-976.1,9761,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLAYB-AG,"2004/01/22 00:00:00","2004/07/01 00:00:00",GENERATOR,SPSD1,SA1,PLAYF,COALCO,"2024/05/31 15:19:26",0.9761,SLOW,1,-976.1,9761,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLAYB-AG,"2004/07/01 00:00:00","2005/07/01 00:00:00",GENERATOR,SPSD1,SA1,PLAYF,COALCO,"2024/05/31 15:19:26",0.9636,SLOW,1,-963.6,9636,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLAYB-AG,"2005/07/01 00:00:00","2006/07/01 00:00:00",GENERATOR,SPSD1,SA1,PLAYF,COALCO,"2024/05/31 15:19:26",0.9673,SLOW,1,-967.3,9673,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLAYB-AG,"2006/07/01 00:00:00","2007/07/01 00:00:00",GENERATOR,SPSD1,SA1,PLAYF,COALCO,"2024/05/31 15:19:26",0.9615,SLOW,1,-961.5,9615,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLAYB-AG,"2007/07/01 00:00:00","2008/07/01 00:00:00",GENERATOR,SPSD1,SA1,PLAYF,COALCO,"2024/05/31 15:19:26",0.971,SLOW,1,-971,9710,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLAYB-AG,"2008/07/01 00:00:00","2009/07/01 00:00:00",GENERATOR,SPSD1,SA1,PLAYF,COALCO,"2024/05/31 15:19:26",0.9643,SLOW,1,-964.3,9643,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLAYB-AG,"2009/07/01 00:00:00","2010/07/01 00:00:00",GENERATOR,SPSD1,SA1,PLAYF,COALCO,"2024/05/31 15:19:26",0.9671,SLOW,1,-967.1,9671,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLAYB-AG,"2010/07/01 00:00:00","2010/10/27 00:00:00",GENERATOR,SPSD1,SA1,PLAYF,COALCO,"2024/05/31 15:19:26",0.9677,SLOW,1,-967.7,12096.25,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLAYB-AG,"2010/10/27 00:00:00","2011/07/01 00:00:00",GENERATOR,SPSD1,SA1,PLAYF,COALCO,"2024/05/31 15:19:26",0.9677,SLOW,1,-967.7,12096.25,SCHEDULED,,,,,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLAYB-AG,"2011/07/01 00:00:00","2012/07/01 00:00:00",GENERATOR,SPSD1,SA1,PLAYF,COALCO,"2024/05/31 15:19:26",0.9644,SLOW,1,-964.4,12055,SCHEDULED,,,,,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLAYB-AG,"2012/07/01 00:00:00","2013/07/01 00:00:00",GENERATOR,SPSD1,SA1,PLAYF,COALCO,"2024/05/31 15:19:26",0.9573,SLOW,1,-957.3,12349.17,SCHEDULED,,,,,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLAYB-AG,"2013/07/01 00:00:00","2014/07/01 00:00:00",GENERATOR,SPSD1,SA1,PLAYF,COALCO,"2024/05/31 15:19:26",0.9767,SLOW,1,-976.7,12794.77,SCHEDULED,,,,,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLAYB-AG,"2014/07/01 00:00:00","2015/07/01 00:00:00",GENERATOR,SPSD1,SA1,PLAYF,COALCO,"2024/05/31 15:19:26",0.9882,SLOW,1,-988.2,13340.7,SCHEDULED,,,,,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLAYB-AG,"2015/07/01 00:00:00","2016/07/01 00:00:00",GENERATOR,SPSD1,SA1,PLAYF,COALCO,"2024/05/31 15:19:26",0.9881,SLOW,1,-988.1,13635.78,SCHEDULED,,,,,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLAYB-AG,"2016/07/01 00:00:00","2016/09/01 00:00:00",GENERATOR,SPSD1,SA1,PLAYF,COALCO,"2016/08/31 16:41:00",1.0098,SLOW,1,-1009.8,14137.2,SCHEDULED,,,,,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLAYFB1,"1998/10/25 00:00:00","1999/05/26 00:00:00",GENERATOR,SPSD1,SA1,PLAYF,COALCO,"2007/06/13 12:29:29",0.958,SLOW,1,-958,4790,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLAYFB2,"1998/10/25 00:00:00","1999/05/26 00:00:00",GENERATOR,SPSD2,SA1,PLAYF,COALCO,"2007/06/13 12:29:29",0.958,SLOW,1,-958,4790,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLAYFB3,"1998/10/25 00:00:00","1999/05/26 00:00:00",GENERATOR,SPSD3,SA1,PLAYF,COALCO,"2007/06/13 12:29:29",0.958,SLOW,1,-958,4790,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLAYFB4,"1998/10/25 00:00:00","1999/05/26 00:00:00",GENERATOR,SPSD4,SA1,PLAYF,COALCO,"2007/06/13 12:29:29",0.958,SLOW,1,-958,4790,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLEYSTOW,"1999/09/16 00:00:00","2000/07/01 00:00:00",GENERATOR,QMKA,QLD1,PLEYSTOW,CSENERGY,"2024/05/15 11:10:53",1.0499,"NOT DISPATCHED",1,-1049.9,5249.5,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLEYSTOW,"2000/07/01 00:00:00","2001/07/01 00:00:00",GENERATOR,QMKA,QLD1,PLEYSTOW,CSENERGY,"2024/05/15 11:10:53",1.0574,"NOT DISPATCHED",1,-1057.4,5287,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLEYSTOW,"2001/07/01 00:00:00","2001/09/12 00:00:00",GENERATOR,QMKA,QLD1,PLEYSTOW,CSENERGY,"2024/05/15 11:10:53",1.0546,"NOT DISPATCHED",1,-1054.6,5273,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLEYSTOW,"2001/09/12 00:00:00","2002/04/01 00:00:00",GENERATOR,QMKA1,QLD1,PLEYSTOW,CSENERGY,"2024/05/15 11:10:53",1.0546,"NOT DISPATCHED",1,-1054.6,5273,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLEYSTOW,"2002/04/01 00:00:00","2002/07/01 00:00:00",GENERATOR,QMKA1,QLD1,PLEYSTOW,CSENERGY,"2024/05/15 11:10:53",1.0546,"NOT DISPATCHED",1,-1054.6,10546,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PLEYSTOW,"2002/07/01 00:00:00","2002/07/16 00:00:00",GENERATOR,QMKA1,QLD1,PLEYSTOW,CSENERGY,"2007/06/13 12:29:29",1.0687,"NOT DISPATCHED",1,-1068.7,10687,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PMATTAEP,"2003/01/23 00:00:00","2003/07/01 00:00:00",GENERATOR,NSW22,NSW1,PMATTAEP,CNRGY,"2024/05/15 11:10:53",1.0021,"NOT DISPATCHED",1,-1002.1,10021,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PMATTAEP,"2003/07/01 00:00:00","2004/07/01 00:00:00",GENERATOR,NSW22,NSW1,PMATTAEP,CNRGY,"2024/05/15 11:10:53",1.0019,"NOT DISPATCHED",1,-1001.9,10019,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PMATTAEP,"2004/07/01 00:00:00","2005/07/01 00:00:00",GENERATOR,NSW22,NSW1,PMATTAEP,CNRGY,"2024/05/15 11:10:53",1.002,"NOT DISPATCHED",1,-1002,10020,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PMATTAEP,"2005/07/01 00:00:00","2006/07/01 00:00:00",GENERATOR,NSW22,NSW1,PMATTAEP,CNRGY,"2024/05/15 11:10:53",1.0039,"NOT DISPATCHED",1,-1003.9,10039,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PMATTAEP,"2006/07/01 00:00:00","2007/07/01 00:00:00",GENERATOR,NSW22,NSW1,PMATTAEP,CNRGY,"2024/05/15 11:10:53",1.0041,"NOT DISPATCHED",1,-1004.1,10041,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PMATTAEP,"2007/07/01 00:00:00","2008/07/01 00:00:00",GENERATOR,NSW22,NSW1,PMATTAEP,CNRGY,"2024/05/15 11:10:53",1.0023,"NOT DISPATCHED",1,-1002.3,10023,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PMATTAEP,"2008/07/01 00:00:00","2009/07/01 00:00:00",GENERATOR,NSW22,NSW1,PMATTAEP,CNRGY,"2024/05/15 11:10:53",1.003,"NOT DISPATCHED",1,-1003,10030,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PMATTAEP,"2009/07/01 00:00:00","2010/07/01 00:00:00",GENERATOR,NSW22,NSW1,PMATTAEP,CNRGY,"2024/05/15 11:10:53",1.0033,"NOT DISPATCHED",1,-1003.3,10033,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PMATTAEP,"2010/07/01 00:00:00","2011/03/01 00:00:00",GENERATOR,NSW22,NSW1,PMATTAEP,CNRGY,"2024/05/15 11:10:53",1.0021,"NOT DISPATCHED",1,-1002.1,12526.25,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PMATTAEP,"2011/03/01 00:00:00","2011/07/01 00:00:00",GENERATOR,NSW22,NSW1,PMATTAEP,NORPOWER,"2024/05/15 11:10:53",1.0021,"NOT DISPATCHED",1,-1002.1,12526.25,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PMATTAEP,"2011/07/01 00:00:00","2012/07/01 00:00:00",GENERATOR,NSW22,NSW1,PMATTAEP,NORPOWER,"2024/05/15 11:10:53",1.004,"NOT DISPATCHED",1,-1004,12550,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PMATTAEP,"2012/07/01 00:00:00","2013/03/12 00:00:00",GENERATOR,NSW22,NSW1,PMATTAEP,NORPOWER,"2013/03/11 12:22:01",1.0053,"NOT DISPATCHED",1,-1005.3,12968.37,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PO110NL1,"2005/05/16 00:00:00","2005/07/01 00:00:00",GENERATOR,TAL22,TAS1,PTINA110,HYDROTAS,"2024/05/15 11:10:53",0.9938,"NOT DISPATCHED",1,-993.8,9938,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PO110NL1,"2005/07/01 00:00:00","2006/07/01 00:00:00",GENERATOR,TAL22,TAS1,PTINA110,HYDROTAS,"2024/05/15 11:10:53",0.9972,"NOT DISPATCHED",1,-997.2,9972,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PO110NL1,"2006/07/01 00:00:00","2007/07/01 00:00:00",GENERATOR,TAL22,TAS1,PTINA110,HYDROTAS,"2024/05/15 11:10:53",0.992,"NOT DISPATCHED",1,-992,9920,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PO110NL1,"2007/07/01 00:00:00","2008/07/01 00:00:00",GENERATOR,TAL22,TAS1,PTINA110,HYDROTAS,"2024/05/15 11:10:53",1.0066,"NOT DISPATCHED",1,-1006.6,10066,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PO110NL1,"2008/07/01 00:00:00","2009/07/01 00:00:00",GENERATOR,TAL22,TAS1,PTINA110,HYDROTAS,"2024/05/15 11:10:53",1.0009,"NOT DISPATCHED",1,-1000.9,10009,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PO110NL1,"2009/07/01 00:00:00","2010/07/01 00:00:00",GENERATOR,TAL22,TAS1,PTINA110,HYDROTAS,"2024/05/15 11:10:53",1.02,"NOT DISPATCHED",1,-1020,10200,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PO110NL1,"2010/07/01 00:00:00","2011/07/01 00:00:00",GENERATOR,TAL22,TAS1,PTINA110,HYDROTAS,"2024/05/15 11:10:53",1.0181,"NOT DISPATCHED",1,-1018.1,12726.25,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PO110NL1,"2011/07/01 00:00:00","2012/07/01 00:00:00",GENERATOR,TAL22,TAS1,PTINA110,HYDROTAS,"2024/05/15 11:10:53",1.0103,"NOT DISPATCHED",1,-1010.3,12628.75,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PO110NL1,"2012/07/01 00:00:00","2013/07/01 00:00:00",GENERATOR,TAL22,TAS1,PTINA110,HYDROTAS,"2024/05/15 11:10:53",0.9964,"NOT DISPATCHED",1,-996.4,12853.56,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PO110NL1,"2013/07/01 00:00:00","2014/07/01 00:00:00",GENERATOR,TAL22,TAS1,PTINA110,HYDROTAS,"2024/05/15 11:10:53",0.9991,"NOT DISPATCHED",1,-999.1,13088.21,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PO110NL1,"2014/07/01 00:00:00","2015/07/01 00:00:00",GENERATOR,TAL22,TAS1,PTINA110,HYDROTAS,"2024/05/15 11:10:53",0.9849,"NOT DISPATCHED",1,-984.9,13296.15,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PO110NL1,"2015/07/01 00:00:00","2016/07/01 00:00:00",GENERATOR,TAL22,TAS1,PTINA110,HYDROTAS,"2024/05/15 11:10:53",0.9911,"NOT DISPATCHED",1,-991.1,13677.18,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PO110NL1,"2016/07/01 00:00:00","2017/07/01 00:00:00",GENERATOR,TAL22,TAS1,PTINA110,HYDROTAS,"2024/05/15 11:10:53",1.0012,"NOT DISPATCHED",1,-1001.2,14016.8,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PO110NL1,"2017/07/01 00:00:00","2018/07/01 00:00:00",GENERATOR,TAL22,TAS1,PTINA110,HYDROTAS,"2024/05/15 11:10:53",0.9937,"NOT DISPATCHED",1,-993.7,14110.54,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PO110NL1,"2018/07/01 00:00:00","2019/07/01 00:00:00",GENERATOR,TAL22,TAS1,PTINA110,HYDROTAS,"2024/05/15 11:10:53",0.9943,"NOT DISPATCHED",1,-994.3,14417.35,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PO110NL1,"2019/07/01 00:00:00","2020/07/01 00:00:00",GENERATOR,TAL22,TAS1,PTINA110,HYDROTAS,"2024/05/15 11:10:53",0.9902,"NOT DISPATCHED",1,-990.2,14555.94,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PO110NL1,"2020/07/01 00:00:00","2021/07/01 00:00:00",GENERATOR,TAL22,TAS1,PTINA110,HYDROTAS,"2024/05/15 11:10:53",0.9703,"NOT DISPATCHED",1,-970.3,14554.5,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PO110NL1,"2021/07/01 00:00:00","2022/07/01 00:00:00",GENERATOR,TAL22,TAS1,PTINA110,HYDROTAS,"2024/05/15 11:10:53",0.9815,"NOT DISPATCHED",1,-981.5,14820.65,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PO110NL1,"2022/07/01 00:00:00","2023/07/01 00:00:00",GENERATOR,TAL22,TAS1,PTINA110,HYDROTAS,"2024/05/15 11:10:53",0.9774,"NOT DISPATCHED",1,-977.4,15149.7,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PO110NL1,"2023/07/01 00:00:00","2024/07/01 00:00:00",GENERATOR,TAL22,TAS1,PTINA110,HYDROTAS,"2024/06/24 11:16:44",0.9726,"NOT DISPATCHED",1,-972.6,16145.16,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,PO110NL1,"2024/07/01 00:00:00","2999/12/31 00:00:00",GENERATOR,TAL22,TAS1,PTINA110,HYDROTAS,"2024/06/24 11:16:44",0.9846,"NOT DISPATCHED",1,-984.6,17230.5,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,POAT110,"2005/05/16 00:00:00","2005/07/01 00:00:00",GENERATOR,TPM21,TAS1,PTINA110,HYDROTAS,"2024/05/31 15:19:26",0.9619,SLOW,1,-961.9,9619,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,POAT110,"2005/07/01 00:00:00","2006/07/01 00:00:00",GENERATOR,TPM21,TAS1,PTINA110,HYDROTAS,"2024/05/31 15:19:26",0.969,SLOW,1,-969,9690,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,POAT110,"2006/07/01 00:00:00","2007/07/01 00:00:00",GENERATOR,TPM21,TAS1,PTINA110,HYDROTAS,"2024/05/31 15:19:26",0.9656,SLOW,1,-965.6,9656,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,POAT110,"2007/07/01 00:00:00","2008/07/01 00:00:00",GENERATOR,TPM21,TAS1,PTINA110,HYDROTAS,"2024/05/31 15:19:26",0.972,SLOW,1,-972,9720,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,POAT110,"2008/07/01 00:00:00","2009/07/01 00:00:00",GENERATOR,TPM21,TAS1,PTINA110,HYDROTAS,"2024/05/31 15:19:26",0.9732,SLOW,1,-973.2,9732,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,POAT110,"2009/07/01 00:00:00","2010/07/01 00:00:00",GENERATOR,TPM21,TAS1,PTINA110,HYDROTAS,"2024/05/31 15:19:26",0.9868,SLOW,1,-986.8,9868,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,POAT110,"2010/07/01 00:00:00","2010/10/27 00:00:00",GENERATOR,TPM21,TAS1,PTINA110,HYDROTAS,"2024/05/31 15:19:26",0.9912,SLOW,1,-991.2,12390,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,POAT110,"2010/10/27 00:00:00","2011/01/18 00:00:00",GENERATOR,TPM21,TAS1,PTINA110,HYDROTAS,"2024/05/31 15:19:26",0.9912,SLOW,1,-991.2,12390,SCHEDULED,,,,,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,POAT110,"2011/01/18 00:00:00","2011/02/26 00:00:00",GENERATOR,TPM21,TAS1,PTINA110,HYDROTAS,"2024/05/22 16:10:53",0.9912,SLOW,1,-991.2,12390,SCHEDULED,,,25,25,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,POAT110,"2011/02/26 00:00:00","2011/07/01 00:00:00",GENERATOR,TPM21,TAS1,PTINA110,HYDROTAS,"2024/05/22 16:10:53",0.9912,SLOW,1,-991.2,12390,SCHEDULED,2,2,20,20,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,POAT110,"2011/07/01 00:00:00","2012/07/01 00:00:00",GENERATOR,TPM21,TAS1,PTINA110,HYDROTAS,"2024/05/22 16:10:53",0.9962,SLOW,1,-996.2,12452.5,SCHEDULED,2,2,20,20,1,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,POAT110,"2012/07/01 00:00:00","2013/07/01 00:00:00",GENERATOR,TPM21,TAS1,PTINA110,HYDROTAS,"2024/05/22 16:10:53",0.9758,SLOW,1,-975.8,12587.82,SCHEDULED,2,2,20,20,1,,,,,,,,,
